# source_sha256=bb2bbff8be3d637b38ed5d06277856c15f41ea262614edf974be8f4b96fdc791
identifier	owner_grid	duplicate_grid
86C71653-9A5E-45D8-9197-0B9EA6FD2361	SU	TQ
86D5F704-BB74-46D0-B32F-117BF02005AB	SN	SS
86E1082A-DE3C-4C49-8781-6091B77DF073	NX	NY
86F41506-0062-48F0-986D-D996504F9BAD	SN	SS
86FB9672-28DB-4BC3-93BF-39C4FC6A52A4	TL	TM
87317CFE-3E21-42BE-A715-382A53681F46	SU	SZ
873678FA-9477-4ACA-85B0-5EADDA1C9B17	SO	SP
873E7B10-E52C-4F7D-B809-81A8CAFF1D62	NM	NR
8754692A-4E56-4750-99D7-1A58F6524CA4	SH	SJ
8757D463-4A52-4B92-A112-66EBB83462F8	SX	SY
87608627-FF71-4472-B361-1C1192362732	SD	SJ
876B9752-A453-4474-B135-69946D8ABBF7	SE	SK
876CBEDB-2CC8-424E-92C5-BDF755865201	SP	TL
879B0466-6D2A-486D-BD26-758033A4AB7D	NN	NS
87A24168-9860-4E4A-85CE-0E8D673AE1A5	NN	NO
87A39E4F-DC38-481B-BDE3-8204ABEFC6F9	SU	TQ
87A9C47F-A186-42B1-8092-4519416DD299	SN	SO
87B6E976-CE85-4972-85EE-3C77103E0B2E	NY	SD
87BD1B01-8565-4198-9A62-18F19917CAB5	NS	NX
87D0307F-04CE-42B6-B387-20A38B7A38AE	SP	TL
87D2A142-74E4-4C9E-9862-E4053FE9246F	SD	SJ
87E2611F-369F-4382-886D-497501DDC9D0	TQ	TV
87FB32ED-E75F-4DA5-B1D8-978A3E9292C7	SS	ST
88090DE9-0FD1-43B1-BF98-EC5299004D40	SK	SP
880E0ED8-4A8C-4D38-88AE-27A8A210E0F4	SJ	SK
881B8CE0-51BA-4EF3-95ED-40382FD9ECEE	SH	SN
881E6DB6-7EC4-4D36-82D6-971260DD240C	SK	TF
882533BF-64A8-4E8C-B5A6-A6094A825EDF	SU	TQ
8835ABD6-34FD-4C42-B07C-0A8A7288B437	SU	SZ
883E885B-3A5D-4F5A-890D-2C20F69D5D48	SU	TQ
8846724F-8DB0-4069-A90E-A020763FF563	SD	SJ
884CE9B4-C628-42E1-8A26-1C6F9C4D691B	TL	TQ
885DF151-EABE-4D3D-B4EF-1527B9D2A940	SD	SJ
8860F805-8FF7-4F7B-90A4-3BA2B372F998	SP	TL
886EDC47-45F1-4AB8-8224-E72249679E42	SK	TF
8878FB63-7C33-4F71-ABDC-D0F5E1CFB346	TL	TM
887FE80B-0EEA-430B-8D13-6445F8EED954	TL	TQ
88805152-3E94-4525-B003-12EF88413B8B	NY	NZ
8880F9B3-E570-4DB2-B0D2-D555BF602330	NS	NT
8882F93E-2DC7-45D0-8E02-F5CCCA5A4EE1	SS	SX
8889B4A2-443F-46AF-A4C6-DF267CDF21B9	SK	SP
888B11FA-AA0A-45F7-9757-3A22D04627A8	NO	NT
888BA77F-6677-475B-85BC-B38AD4036E6A	SO	SP
888DC6F0-8A5A-4334-94DB-CD9CE7B68B48	SN	SO
88A4D367-F960-4323-824E-B57AEAE98205	SN	SO
88E2758D-39B8-4CB1-983C-A0679B87DBCA	TL	TM
88F08F47-23B9-482A-9679-6F063707CE93	SU	TQ
88F76D13-5A0A-4FD8-A01D-9C54EC77DAD4	SD	SJ
88F82E88-86A4-41B2-938C-782B9CEE310C	NM	NN
88FE2211-004F-4568-B1D6-1EE7EA4B4FBD	SJ	SO
89024E03-265B-4613-AD57-FA3E8B1E3C20	NS	NT
893B48AC-61BD-4E57-B147-C1803B4F6191	SD	SJ
894040C5-778C-48D4-BD81-787583F05D70	SU	TQ
89491386-895E-4B48-9087-0065D19E8734	ST	SU
894F154B-054E-4249-90E8-EDB85887DB28	ST	SU
8950585D-453D-457E-A27B-EABA95A74930	SP	SU
895AC459-E3B1-4341-BA8E-513577C55F6D	SJ	SK
896678E9-D4F0-4E7D-AF67-9F77B6381C21	ST	SU
896DB4A0-155B-42CA-8236-6B023B57AC50	SN	SS
897199FB-32B9-410F-A055-177B88D2A124	SP	SU
8987B6F7-907D-4D41-9DB0-42960FEE1DC4	SU	TQ
898D57B6-7450-4959-B138-2219367D5124	SD	SE
898DD411-2EF1-44B7-B186-A51B86404443	SD	SJ
89A52C07-6075-4165-814C-59DB81622711	TF	TL
89AD28A9-C31E-4C24-B61E-8363337A01F0	SD	SJ
89AD8964-01D4-41F8-BA33-AEC908516273	SO	SP
89DCED9D-89D9-4C76-AED6-25F184164DB2	SD	SJ
89EBED64-8649-4202-A52D-F4729730200F	SH	SJ
89EC5AF7-35F0-400F-BE90-E2A37C3205B2	SO	ST
89FE9A77-9B02-4FFC-866D-32390EC07F5E	NJ	NK
8A11E742-3EC1-4A61-96D6-FD44300E8E52	SD	SJ
8A180E07-4AF6-43DE-B589-BCAA5C11C220	SO	SP
8A1C73DC-C601-4185-9605-0F7499FB9C14	SH	SN
8A1D6101-55EC-4162-849A-091B170F1066	TQ	TV
8A3783A5-8256-4FA4-A84D-ABD09D8648B4	SJ	SK
8A6941C1-7020-4986-AB3B-FBBF02382F40	NS	NT
8A757DC1-A475-4BD9-9AE8-F08848863577	SD	SJ
8A88D4B1-1D2A-48E5-A950-5635EAE438F7	SO	SP
8A8B8695-D14A-4C3C-8FEB-4F832680422A	NT	NY
8A8E1A89-19FA-429A-A392-D028D2620071	SK	TF
8AA2C3FF-E62F-4226-9505-DCDC227BE9D6	NM	NN
8AA9090C-F37A-46EF-BE7D-09829DE5FDAE	SU	TQ
8AB2E315-F205-4575-B972-CF5453C7AC08	SE	TA
8AB9CA34-27E9-4AFE-A957-62246DEA9E25	SN	SS
8ABE44F9-EC21-4CF6-9A00-6BC867B89426	TL	TM
8ADD5945-DB24-4753-86E2-553B0FF80EC2	NN	NO
8AECDD05-5ECB-4920-BD83-80C57E6F4AF7	NJ	NO
8B06A380-94F3-4DC7-B069-FCF656477A0B	SN	SO
8B097F4C-6D65-47DD-B5A1-3E17F813FBC2	SU	TQ
8B0C47EE-A8C4-4396-B7EE-C1C9F2F7CA07	NS	NX
8B364F48-1CC9-482A-A264-03702CCF18D1	SU	TQ
8B4BC0E4-31C7-4FFD-9285-D72CCFDEE568	SK	SP
8B528E37-3DC0-427F-8CF7-01E56F22F5DB	NC	NH
8B5D5169-1FDB-4816-9DD1-7FA0DDFE7DE0	NZ	SE
8B6FA60B-A31C-4B1F-B2D3-ED9E50004D00	NT	NU
8B706A7D-14BB-4A21-804E-B892B9993E7C	SX	SY
8B7AF04D-F6F6-4373-A40E-7F9538192CC0	SD	SJ
8B7E2F53-B6F5-44D7-94F3-2A9BFF92A033	NJ	NK
8B7E94B4-98F7-4723-BDBA-35D805124111	SD	SJ
8B8102F6-33C2-40E8-B2D4-19F6955D02D0	NJ	NK
8B9A48E9-C4C6-46D8-A5BC-C2E63D4A2DCF	SU	TQ
8BA17939-EB1A-4B67-8CA7-BB22193B366C	TQ	TV
8BD212C2-3699-4CEF-A9F2-1B82B299DD5D	SU	TQ
8BD815AA-6A00-4FB2-98C9-45A1FE2F30B9	SK	TF
8BE28001-0B0F-4256-83F8-15F017021E45	SP	TL
8BEE58D1-C71F-44C8-AB76-283096BAE3F1	SJ	SK
8C02710B-8CAB-45FD-A8B6-A659168F614B	TL	TQ
8C051DF5-0774-419A-8466-1F76152296D4	SP	SU
8C08AA5C-7D9C-41A7-949F-C0B2081BB4EA	SJ	SK
8C0CBA5D-4775-4865-A213-EC2FB1399F5F	NS	NT
8C14FA64-DA7C-4212-82B2-11142C2D6323	TQ	TR
8C1B0E49-89C2-47D8-A6FC-535F44C2CD88	NC	NH
8C1CA586-A0C8-4828-A93D-1EC5B6953797	SO	SP
8C1ECF98-FF95-4E39-8124-CFF2AD4D0580	SJ	SO
8C3E3483-621C-4721-BDDD-C34E4863A475	SK	TF
8C60C15A-1A77-4902-B036-CBC91B771A2C	SU	TQ
8C6372E2-103F-4F98-A5CC-51DF3943E636	SU	TQ
8C6BA2EE-A67D-409E-AA04-B0FBC8A68813	SJ	SO
8C83C3E6-D894-4B09-A4B2-533D091EEAC4	SD	SJ
8C994BCF-C4F7-4B22-A95E-7B64B1123638	SK	TF
8CB2A853-9891-4D36-A51B-498DD1D265C9	TF	TG
8CB59C93-3D72-4AF3-8504-43D77E4DE69E	TL	TQ
8CD29C0F-4DE4-43AB-ABC1-2A47B42DFFCF	SJ	SO
8CD507CE-5D9C-4F2F-8710-AE620BFF18BD	SU	TQ
8CDBB389-3524-482E-BC06-5DCBD9AE3BD4	SH	SJ
8CDCCD7A-8CBD-4D8E-9D39-4026CA3A6517	TL	TQ
8CDDE2EE-4D18-4112-8AFB-3F996ED6026C	NT	NU
8CEC3758-91E1-4616-B178-EF004806F2EF	NN	NO
8D05CD26-D760-4D0F-BCB8-5CF72F02A457	SU	TQ
8D1F8CC2-F089-41DD-B1F1-2235D89F24A1	SU	SZ
8D3A0D27-6AB3-463E-9A22-F4B61122CD7D	SN	SO
8D5678DE-215B-4505-AE82-D8A6F7CCADB6	TQ	TV
8D5BC0AF-CCC9-4165-BD97-D6D08428597A	SP	TL
8D62D1EF-2AFE-4D3A-B3E3-039FF594FD62	SO	ST
8D6ABDB3-276F-4056-BCDD-1372C450D243	SS	ST
8D6B5283-2DC3-41AA-8305-3ECBAEEC4E0E	SU	TQ
8D6D577F-F829-403F-A85E-F11D9D7B26EC	SO	SP
8D848572-F899-40E3-B2EC-10709FA350B8	NJ	NO
8D85064C-C783-4B46-B357-95B450E71729	SO	SP
8D850DC2-069D-4323-892A-16CAA00428EF	SH	SJ
8DA2C590-52E2-4098-BB9F-615EDD98C8F6	SJ	SO
8DB3A439-AFB5-4C88-AF17-BC616904FD6A	SD	SJ
8DB68A45-6DDA-44B6-A760-4886FCA59FD1	SU	SZ
8DBDC7B2-48C8-41E0-914B-886BA9FD1581	NT	NY
8DC30846-DF9B-48C6-9196-07FDA25035C6	SD	SE
8DC5B1BF-8720-425F-8598-B5E8F8DE6DCF	NX	NY
8DC79930-D532-4DBE-A098-0E31FC949A60	NY	SD
8DD06426-2118-4607-B793-F7A882557E63	SP	TL
8DDB1F71-72FF-4157-9F68-A1CF1EAA9096	SJ	SO
8E261AC1-5373-418D-B972-935D64C0E212	SP	TL
8E2E420F-A073-414B-AFA9-2641B597079B	SU	TQ
8E37BF85-9FB5-48BB-A571-06166566A16C	NX	NY
8E3BACDA-4DA9-4A47-B40A-565EBB9211AC	ST	SU
8E53D2D7-57C1-4D4E-A79B-53612B90B4A7	TL	TM
8E5954B4-F253-4838-956A-F80FF51E5128	SJ	SK
8E5B21C4-C720-4B19-AD43-04C865CB91C2	TQ	TR
8E73EDBF-1D4B-413D-81B1-68F3947E7F33	NS	NT
8E752AB0-8F74-45FC-AEE1-6A7EC19CC883	NY	NZ
8E784246-7E98-4F8C-86DB-8F342ABFC8B3	NN	NS
8E7FA07D-59A4-4099-A799-89B9EBF0E5D7	SN	SS
8E8EFBD6-24C5-4B3A-9A14-E3139FAB40BE	SD	SJ
8E9D71BC-1E05-4F28-B8E4-B38C8B9C6BDF	SY	SZ
8EB4BAA5-3090-4168-B9C1-123CE1D5AF40	NY	NZ
8EB56E67-5AE5-484F-9465-0652C666A863	NO	NT
8EB57777-5DF7-4385-AA8D-A938F470C984	TL	TM
8EBDA78F-C328-4F3C-89C3-F9026FC2359A	ST	SU
8EC90FCC-C7D8-4C7C-B2BA-079799A3CA6F	TL	TQ
8EC967CF-4330-4CD8-B779-DF2B7A60843A	SS	ST
8ECC5AF1-8CA9-46C7-A3E4-773AE851BE66	SO	SP
8ECEF240-CDEE-44D2-9738-0EC84DF8E68F	TG	TM
8ED92913-0970-43EC-880F-175159401063	TA	TF
8EDBA7B1-E3EB-4F5E-B3D4-E441ECBCFA1F	SO	SP
8EEC8A1B-1EAF-4D9F-967F-8C35D74EF510	TL	TQ
8EF39F8D-A1BA-454E-8F1E-13DF47070CF4	SN	SS
8EF3D991-924A-4518-B2AF-D4FF934BE695	NJ	NO
8EF3E9F7-12FC-4914-8C08-BFF6F559A195	SN	SO
8EF84AAB-26E4-4DBC-B345-EA4E1208249A	SM	SR
8F06B170-146C-45C8-B478-D9CE55330F49	SH	SN
8F10D9C3-1BFE-4A64-A3C3-A8FE2FBD472F	NN	NO
8F1A1FCA-EBF3-47D3-A33A-3F546A316E7C	SP	SU
8F296169-8508-4D44-B70E-8C659F9F852B	SS	ST
8F3B717A-88D1-4F22-A73B-A3E0B3A4FE28	NN	NS
8F3F7304-4CF2-4B9D-B9CE-8826D9015AA4	TQ	TR
8F431EC3-73F7-468B-8769-980C3EE4C320	SD	SJ
8F55A831-19F3-4CDA-BCB5-883869F192DA	SJ	SO
8F58F3F3-BDD3-47AF-B806-3E6C954FAB82	SK	SP
8F69E2FA-FFDE-4814-8E08-FD03BE8ABD69	NZ	SE
8F6A534B-8187-4C04-81F3-42BF3CF481DF	SE	SK
8F6AE832-BBB1-42B0-AEEF-D0208A488F59	NA	NF
8F74A5CC-1199-43F8-973D-268AF947EED7	SN	SS
8F7EB9CB-2639-4890-A134-6312E9B5D492	SO	ST
8F7F92D3-73B8-41FF-99CB-3A2DBBDDE99E	SJ	SK
8F8BC510-53AF-4B53-B1A8-4D85B055EA2B	SD	SJ
8F8C4139-9327-4BE7-AA00-86406E66C0F9	SP	TL
8F93954B-21C9-46FA-8B37-9FF165CA1DC3	SO	ST
8FA40647-4224-456B-8B2C-DED1E325D277	SJ	SK
8FAFF23A-7286-45F6-8A0D-C957FE2E4BB0	SU	SZ
8FC9B326-1CF7-4A5D-ACE5-90734365190B	ST	SU
8FCB87F2-7F5C-479D-A33D-9B83B6474936	TF	TL
8FDC0AD9-294C-4C40-BDA5-1990802CDEF6	NN	NO
8FE809A3-7B0F-4C5B-A17C-13F1E5A5F547	SK	SP
8FEC5A3B-C5F1-430A-9614-1278DC452EC1	TF	TG
8FF242D5-3DB8-492D-860B-7EAD0454BF6B	NJ	NK
8FFECEB9-0A04-43CA-BC12-B5C3E4F3FCE1	SU	TQ
90189FEB-A8A2-4BAE-BCC5-DD9FEC60F873	NY	NZ
901A0520-915C-435E-AB98-FB9ECBF08BF8	SD	SJ
902677A1-A4AB-4038-B804-D905A2897914	NT	NY
90386B41-CF4C-4FDB-9C41-D3857B4919BB	SE	SK
90452DFC-D105-4406-A4D6-D77509B4E49B	SO	ST
904ABD23-EDC6-4F2D-96A3-007947710AE2	SP	SU
904DB6EA-3F33-4708-AE1F-F2875C0D616B	TG	TM
90520DF9-A4F9-4F9D-8686-B825BD6A0CB8	SE	SK
9057C730-6682-4CFD-82E4-C545619BF719	SP	TL
905AB704-6B9F-4609-91BD-B9D998603B06	SD	SJ
905CF492-612F-4B89-B1D2-A7FE2AEC131A	TL	TQ
90644738-A54C-43C6-B27A-34CB20518DB5	SS	SX
906493F0-3EF8-428F-98DA-5433BE04044F	SE	SK
9086CE2E-9A28-47AA-884E-AF09409DF4A1	SS	SX
908ECEA2-F5EE-448E-95CF-2E98BBD966DA	SY	SZ
90A8FDC6-71D1-4A1B-ABF4-1EE330495BBC	NY	NZ
90B10273-AD99-4D88-9F0D-D602D4E50E9B	SW	SX
90B35867-62C5-49FD-9CB1-4A1F46302E7C	SJ	SK
90B4EF04-C46A-4D2C-A131-F88C604F07D5	SS	SX
90C1357E-3C11-43ED-B66A-EF926BC4F4F9	TL	TM
90C347E9-54FA-4542-93EC-C680B4BFA9D8	SD	SE
90C9E75F-D05C-4C8D-82D0-B8E1319E0C7E	NT	NY
90CBE52B-0E43-45B9-A9BE-45036979309C	SK	SP
90E38456-AE11-42C3-BEE4-65443B1EB647	SD	SJ
90E39CB0-AEB4-4A1D-ACC5-3F2F20444C42	NZ	SE
90E51AC4-626E-47B3-929F-7DE77076CD9F	SU	SZ
90E52F10-8A28-4A55-8C66-03E4FFCD17D4	SU	TQ
90E7EBBC-AC99-49E2-9406-DE89B1D21096	SE	TA
90EAE7D8-21FF-4E1E-BECF-2F343EC8EEAB	NO	NT
90EFEA21-6397-4AFC-9392-17EC540D80D0	SE	SK
90FAAB5B-D835-4B57-8B90-1B9A86373109	SO	SP
90FD7D7F-95AA-4224-9DC5-2A440AFB2CB9	SD	SJ
9109E260-0AF2-4966-B97F-36DD29306804	SY	SZ
910FB50D-1F47-438D-8D62-F87E4B65332E	SO	ST
911E545D-CC24-443D-A09B-DD58E2776DEE	NU	NZ
91263D61-DC65-4B10-A785-48FE1121F0E4	TG	TM
912AFFB6-9318-4B5A-8EEE-26F7F2089A05	SJ	SK
9138BA59-15CA-4E45-AEB5-8DA7B88927E4	SO	SP
91492696-05FB-465F-8971-35CF0864C325	TL	TM
9149E8BA-030C-4268-AF63-9FCAC15FFDA6	SO	SP
914A44A9-428D-4B66-BC0E-8E186B208EDE	SO	ST
914DF2E8-868B-4035-BFC2-25612CFF65A1	ST	SY
914E95B2-6F2E-46E1-832E-36A0357A7A21	NJ	NO
914F8A58-0DC3-4D4C-9F45-EE286590D8F3	SD	SE
915F5BD0-45D8-46CB-895D-8BE146C98630	SH	SJ
915F9206-07FA-463C-B4FC-3282A9E241A4	NH	NJ
91A67C50-57C6-4CA0-AD6B-55A32C32D4A8	SJ	SK
91A9CF29-E1D3-4601-9BAA-165DD84A7144	SS	ST
91B9FAC6-3998-4646-A1F5-1741D7A68BA5	SD	SJ
91C8CEA9-78E1-43DF-BA38-AC9D5A2E670A	SU	TQ
91CA14E5-C1E5-4227-BC65-7ED104049C53	NT	NY
91CEF09A-7062-440E-B64E-4C1CA85806EF	SP	SU
91D42BAC-6858-4145-9CFA-09681E51F771	TL	TQ
91D85851-BB99-42F9-A53E-636898322CC8	NX	NY
91DA03AE-AA72-4375-9F61-E83152762D22	SS	ST
91DD5DC7-0C6C-4D76-A1E6-FE8489ADC756	SP	SU
91DF7D77-A7D6-4003-98BE-FC169A785816	SD	SJ
91EB12C5-8BBF-4E8D-BB65-624960145933	SU	TQ
920DEA62-75E2-4C00-A8BD-DA26969A5B49	SE	SK
921435FF-71BC-401F-A84C-5E47476CF50D	TF	TL
921D1B45-BBFD-41B5-BFAB-DA1232C41681	SN	SS
921E4CF8-160B-4584-BE8E-0421303F9BD7	SE	SK
92211F74-49AC-448D-B625-D5F154AF8DB7	NR	NS
92221E3C-4767-4F85-8984-14044C981D44	SK	TF
9223FFC9-7915-4E6B-B591-A6DCEB1AA8AD	TL	TQ
9224568F-F419-4769-AC25-ECE4BF3C4B21	SN	SO
922E7003-50D7-4DC6-BF52-CB206D4C6BD5	SS	SX
9232F0A7-33A3-41F6-BD73-76874E09ACB4	TL	TM
923B29AB-618F-4615-853A-258DFEE69BAC	SS	SX
924CE6F2-1BE2-424C-A2D7-6FA198E721E8	SK	TF
92505177-A989-4F9F-984D-15CAFBA53DCF	SD	SJ
925F802E-9747-4E78-8ED8-DE5FA0BB71AB	NT	NU
926EDEA2-BA3D-47A2-8711-2627B7B20FCE	SE	SK
926EF5BB-85F6-4DB3-BB11-D436A302DB9B	TQ	TV
927156E6-0355-43B6-8ACE-D71EBD5CEDF8	SN	SS
92767679-6E2A-4679-A409-FDB422574E5B	SK	TF
928BB698-A072-43AF-A5B2-532407DBDBE1	SK	SP
928BD294-3FC0-4459-A911-0F2EFA2D4FD0	SE	TA
928D2D4E-935A-40A6-A072-14984B0AB984	SJ	SO
928F5532-8802-4473-9519-9EBC5CB5E459	SP	SU
92985B05-9BBD-46DB-9E09-B98DAA926EE8	SJ	SK
92A1165E-16F8-4FB4-80ED-94F9F900919A	SE	SK
92A47379-A7C5-457C-A08B-ECBC237CEFBE	SO	SP
92A5E63A-A521-4A29-ACF8-290B2F28D7DC	NH	NJ
92B56E29-2C0E-448D-91B5-B2D2FD09808F	SM	SN
92CB499C-FFE2-4DB9-A678-5CEDDCEDAD8F	SU	SZ
92CBEB11-2803-46E0-8B68-C4EC3C8968DC	SD	SE
92D57C96-677D-47DA-8C49-6B0AB7FDD06F	ST	SU
92E17362-462B-45A4-A11F-28618994DE6F	SO	SP
92E36837-56F6-4A74-9A73-ECACCA866FD6	TF	TG
92E4662F-8FCA-414F-8594-F2BC83A2FBA1	TQ	TR
92E77E1C-758F-4F82-8A5C-AE74264246D0	HP	HU
92E9C6B4-47B0-449C-BFD8-3D7E2C12FB13	NZ	SE
92EA4290-2F7D-48EB-A0E2-15F2AEFA75B0	TF	TL
92EA93DD-3097-4425-ABEE-A65F58F64A79	SU	SZ
93043C02-063A-418C-BDE8-5F4539DAB7E8	NZ	SE
93074F20-1AB0-4D29-B009-1899954A269D	SE	TA
930A2A98-0BC8-4091-8B07-5598EB06686C	NY	NZ
930ADEFF-13AE-4007-9B41-05697E24703B	NM	NN
930EA17B-C78E-45B8-9B91-1F7B2B17F137	SO	ST
930ECF47-E516-4F5E-8352-482C8A617C2A	NY	NZ
9317659D-BBE1-4FDE-9090-C38B879A71D3	SS	ST
93209C04-C2FF-4FE8-87CC-BB9373FAEC07	SP	SU
93287D5F-CBC8-482D-AB53-F3AF58B94A7B	SE	SK
9348242A-E694-4DFA-B03F-0634DAEE8B3A	SD	SJ
934E8569-4AFC-495D-B838-F672DA55436A	SE	SK
93613B12-A42B-401E-BF4F-CD40848DD980	TQ	TR
937282E7-5CDD-46A2-8442-BD44DC3A4036	SO	SP
93779CE7-99DF-45A6-A39F-1B6079EDD9B9	TA	TF
9378564C-4CCD-4269-B296-B073BF4A2C39	TL	TM
937EFF7F-08DA-4B1C-8215-0F8EF8746D50	SU	SZ
93828895-FEE9-4812-A11D-0F61FE2B63C8	SD	SJ
9382AF6B-1F91-49CB-92F6-E6C08D647DFC	TQ	TR
938A8CF0-00D3-41C6-AC99-8ED5E6DD45EE	SK	SP
9397878D-6544-48DA-8227-3BB06B4F1D02	TQ	TV
9399F0E1-4689-48F5-95B2-E27F2AF78BFB	SJ	SO
939CA931-BB00-40B5-9AB5-33838622DE35	NM	NR
93A7966A-EB69-43BD-ABBA-FF2F86F4B152	TL	TQ
93AC0355-9C2D-4AAB-ACD9-917BEE62F389	ST	SU
93BC48C9-EA51-4D45-B351-776C06C42115	NS	NT
93C14C98-AF51-40EB-9DF8-BFC559F7C627	SO	ST
93C2DA8F-499E-4846-B6B4-66B6446D0050	SU	SZ
93C77CFB-78EE-4961-944F-E3555A5A3565	SN	SO
93CB25AE-B556-4DFA-97A3-E411DEF75050	SS	ST
93E25B1E-6900-4ACA-A386-344D32C75D93	SE	SK
93E54C76-0311-4A8B-BC07-30574AD4819D	ST	SU
93E603CA-1189-42C6-998E-9B8D9526F53A	TF	TG
93E7EE02-531F-4B07-86EA-4E49532B6164	NY	SD
93EC176D-82FC-4970-84E5-8CE3B89F01A1	NO	NT
94032C47-C246-491E-A492-982753302E16	SU	TQ
941B3E25-6425-463B-9699-4E90B12AC0AE	SE	SK
941C2840-A41D-4BBF-9627-5F4BCD41569D	NX	NY
941F771A-35B7-4ED5-BD74-01EF0821BA62	NB	NG
94251640-9A72-471B-B894-568929EB5FF3	SE	TA
942DFDDE-AA11-4C5D-ACAC-4F932F7C27A0	SP	SU
9437C26B-5796-4FD3-A0A8-B7B96A4CDAD8	SH	SJ
9437DBCC-4241-42DE-8810-D834112886C9	SO	SP
94387DD0-4C3D-43CD-839C-B4EDFD5D2A97	TF	TL
9446C21C-2AA1-488F-BE56-982C9F3C5158	ST	SY
944B0137-7405-4950-8EA6-91A785959EA1	SJ	SK
944CCC01-FA3C-4E79-BECE-C448DC88C86C	SW	SX
9462BC3E-158D-4499-B708-5A3EAD530BD9	SH	SJ
946393D7-85FB-4D4B-AA00-E23B218C579A	TL	TQ
947B576A-AB7D-40FD-99D7-F506EC543EDF	SO	SP
9484D490-892C-4CA1-BF24-D1B04DC26EBA	SP	SU
94854AE3-B490-4CDD-A7E4-F0A56401D0CE	SS	ST
94876C02-814A-4589-A2F2-87D7B36274A9	ST	SY
948BFFB2-B3CE-4103-B604-1E6A4E6A78AF	NO	NT
948F1D93-B184-4813-B53E-BBDAFA636B47	NN	NS
949B3AD2-F1F9-4873-8E2F-2A878FF5F1C2	NN	NS
94B24ABA-1385-46CF-8E0C-B13775C4E63D	SK	SP
94BD8692-AA4B-4FEE-B61B-858F7A988FBC	SD	SE
94BF1556-D142-4897-9D43-E57976A665D2	SY	SZ
94C5DB6F-6A0C-4B8E-BAC5-03A857ABAE53	SO	ST
94CB4A9F-C929-478F-A257-1EE4382DFB3E	SD	SJ
94CF6CF2-C2CD-400E-8D2E-EEBD15D5D743	TG	TM
94D4CA3C-E6F4-4DA9-AA0E-E2FEA0C4EC06	SE	TA
94DF273C-1E8B-4522-9909-B05F6BCEAF62	NZ	SE
94E2F7BE-542E-47D1-9F2E-6D4384A6829F	NY	SD
94ECBFB3-89C8-4D55-9473-DFF47C2B502E	SK	SP
94FAB8F8-9294-4853-9F9C-2D51570CFE39	SK	SP
950B7B08-14BC-4B27-A22A-7941FC99F241	SU	SZ
9519F1FA-66A5-44AB-A12E-1F33DA7AD6F7	SO	ST
95239CC5-D4FA-45E7-ABBD-3555E5F145AF	SD	SJ
9525CAC5-780F-4DDE-B32E-7F712AD2E26C	SP	SU
952714BB-D789-483C-8621-BFBEB58F6856	SJ	SO
9528F161-30D2-4A08-B7A2-EC34DDF45074	SP	TL
953D53FE-DF32-4D7F-AD0B-1266ED39849F	SO	SP
95436791-4916-4BF9-AA46-23722BD362B5	SK	SP
95449B60-588F-495A-B87C-A41193410331	SJ	SK
95449C28-0F1E-48AF-AD16-1B5E7EB8FC75	NX	NY
9547AC81-E4C6-4FA9-896A-0866B08AE5A6	SK	SP
954EB073-ACA4-4AFB-8305-487B205BA03C	NJ	NO
9550A071-0F8B-40C2-BA6E-0BA67CC05554	ST	SY
955966FD-C58C-428C-9714-6AD33D165F10	ST	SY
955988F0-86BF-4017-A57A-735EA8F344DE	SU	TQ
95604461-AE80-4025-9ABE-C8BF5A16237B	SK	TF
9560772C-94F5-4ED6-9FD5-78C43E5E6681	SN	SS
956BAB1F-1727-4B03-AF2A-F502AD7E1848	NX	NY
956D572F-BD35-47F1-9F12-A9203304B493	SP	TL
95739F3C-8C8D-4EF5-A093-D22F7ED9CABF	NB	NG
95875068-9367-4380-926F-363EB807D6C8	SU	TQ
9587C896-A114-42DE-989D-1DBCDEAA8B81	SE	TA
959E3235-474B-49F1-8ACA-86EEFBDD9EF6	SU	TQ
95A4483D-76A9-403D-B2DA-933C63C19315	NJ	NO
95B0299D-111D-405E-912B-07F5245ED0AF	SS	SX
95B9EA38-B101-449F-960D-44B34EB924DB	SK	TF
95B9EFCC-A9DA-4645-9E19-FB2B434AC335	SE	SK
95BC0DF0-48E5-4956-9681-61C4B60CE32D	NS	NT
95BD1F47-F996-45E0-8AF1-D37807CACA0F	HP	HU
95C1C382-E594-44C2-BF76-6C13724B35FC	SN	SS
95D17088-4616-4551-8833-72F6ED9CED8E	SD	SJ
95D72C3A-95C7-4268-8B9E-85DD33BA52A4	NS	NT
95D79D97-E93B-4668-AF65-D49A6B47D104	SK	SP
95DB9F79-1083-4C35-BCB6-70E910FC9CE3	SO	SP
95DD32B4-5138-4490-B870-B5F144FFEBDD	TL	TQ
9600CA03-60F1-4EE9-9C3D-332208E9E191	SD	SJ
96122CF0-3C35-4DD6-876C-978BFCE5CA18	NX	NY
96143674-77A0-422F-93DA-482CAC0CA397	NN	NO
9614F712-958B-44EE-AAB4-B773910168F4	SN	SO
9617CD75-9B5A-4916-8DE7-3DC1409F0235	NT	NU
961B9DC0-7BC3-4123-9C5D-9A4609B9DB86	SW	SX
96264D13-0E0D-4762-8644-913FB72F14EC	SH	SJ
96280FA2-8F8E-43F7-AD1D-A006AAB3A10B	NS	NX
963331AF-A288-4029-9AAB-826442E6FA0F	TL	TQ
